SG,C.J. Williams,3000,MIN@LAC 12/06/2017 10:30PM ET,6.222,LAC
C,Willie Reed,3000,MIN@LAC 12/06/2017 10:30PM ET,10.345,LAC
PF,Joel Bolomboy,3000,DET@MIL 12/06/2017 08:00PM ET,3.0,MIL
PF/C,D.J. Wilson,3000,DET@MIL 12/06/2017 08:00PM ET,1.906,MIL
PG/SG,Jason Terry,3000,DET@MIL 12/06/2017 08:00PM ET,5.972,MIL
SG,Sterling Brown,3000,DET@MIL 12/06/2017 08:00PM ET,4.45,MIL
PG/SF,Rashad Vaughn,3000,DET@MIL 12/06/2017 08:00PM ET,4.75,MIL
SG,Gary Payton II,3000,DET@MIL 12/06/2017 08:00PM ET,4.0,MIL
PF/C,Eric Moreland,3000,DET@MIL 12/06/2017 08:00PM ET,7.525,DET
PF/C,Jon Leuer,3000,DET@MIL 12/06/2017 08:00PM ET,11.812999999999999,DET
PF/C,Henry Ellenson,3000,DET@MIL 12/06/2017 08:00PM ET,10.094,DET
PG,Dwight Buycks,3000,DET@MIL 12/06/2017 08:00PM ET,0.0,DET
SF,Luis Montero,3000,DET@MIL 12/06/2017 08:00PM ET,0.0,DET
SG/SF,Reggie Bullock,3000,DET@MIL 12/06/2017 08:00PM ET,7.091,DET
C,Boban Marjanovic,3000,DET@MIL 12/06/2017 08:00PM ET,8.0,DET
PF,Cheick Diallo,3000,DEN@NO 12/06/2017 08:00PM ET,5.55,NO
PF,Tyler Lydon,3000,DEN@NO 12/06/2017 08:00PM ET,0.0,DEN
SF/PF,Richard Jefferson,3000,DEN@NO 12/06/2017 08:00PM ET,3.219,DEN
SG,Malik Beasley,3000,DEN@NO 12/06/2017 08:00PM ET,6.197,DEN
SG/SF,Torrey Craig,3000,DEN@NO 12/06/2017 08:00PM ET,1.25,DEN
PF,Darrell Arthur,3000,DEN@NO 12/06/2017 08:00PM ET,2.75,DEN
PG,Monte Morris,3000,DEN@NO 12/06/2017 08:00PM ET,0.0,DEN
C,Omer Asik,3000,DEN@NO 12/06/2017 08:00PM ET,8.75,NO
SF,Jalen Jones,3000,DEN@NO 12/06/2017 08:00PM ET,2.667,NO
SF/PF,Solomon Hill,3000,DEN@NO 12/06/2017 08:00PM ET,0.0,NO
PG,Frank Jackson,3000,DEN@NO 12/06/2017 08:00PM ET,0.0,NO
SG,Charles Cooke,3000,DEN@NO 12/06/2017 08:00PM ET,2.75,NO
C,Alexis Ajinca,3000,DEN@NO 12/06/2017 08:00PM ET,0.0,NO
SG/SF,Darrun Hilliard,3000,MIA@SA 12/06/2017 08:30PM ET,2.167,SA
PF/C,Joffrey Lauvergne,3000,MIA@SA 12/06/2017 08:30PM ET,9.396,SA
PG/SG,Derrick White,3000,MIA@SA 12/06/2017 08:30PM ET,7.25,SA
PF,Matt Costello,3000,MIA@SA 12/06/2017 08:30PM ET,12.25,SA
SF/PF,Davis Bertans,3000,MIA@SA 12/06/2017 08:30PM ET,7.329,SA
SG/SF,Rodney McGruder,3000,MIA@SA 12/06/2017 08:30PM ET,0.0,MIA
SF/PF,Okaro White,3000,MIA@SA 12/06/2017 08:30PM ET,8.45,MIA
PG/SG,Derrick Walton Jr.,3000,MIA@SA 12/06/2017 08:30PM ET,1.4169999999999998,MIA
SG,Matt Williams,3000,MIA@SA 12/06/2017 08:30PM ET,0.0,MIA
PF/C,Jordan Mickey,3000,MIA@SA 12/06/2017 08:30PM ET,8.6,MIA
C,A.J. Hammons,3000,MIA@SA 12/06/2017 08:30PM ET,0.0,MIA
PF/C,Udonis Haslem,3000,MIA@SA 12/06/2017 08:30PM ET,1.625,MIA
